NE_NAME;INTERFACE;SITE_ID;DESCRIPTION;IP_ADDR;SUBNET_MASK
K6342-ATN33200156_CUMRA_MERKEZ-POC3;GigabitEthernet0/2/18.3499;V8360;eNodeB_V8360_S1_X2;10.29.158.73;255.255.255.252
K6342-ATN33200156_CUMRA_MERKEZ-POC3;GigabitEthernet0/2/18.3631;K6342;eNodeB_K6342_S1_X2;10.202.234.81;255.255.255.252
K6342-ATN33200156_CUMRA_MERKEZ-POC3;GigabitEthernet0/2/18.3985;M9610;eNodeB_M9610_S1_X2;10.202.236.61;255.255.255.252
5810-ATN4520018_KUMRU_SARAYTEPE-POC3;GigabitEthernet0/2/0.3653;05804;eNodeB_5804_S1_X2;10.202.252.229;255.255.255.252
5810-ATN4520018_KUMRU_SARAYTEPE-POC3;GigabitEthernet0/2/0.3767;05810;eNodeB_5810_S1_X2;10.202.252.1;255.255.255.252
5810-ATN4520018_KUMRU_SARAYTEPE-POC3;GigabitEthernet0/2/0.3925;Y5007;eNodeB_Y5007_S1_X2;10.202.255.117;255.255.255.252
5810-ATN4520018_KUMRU_SARAYTEPE-POC3;GigabitEthernet0/2/0.4005;B5803;eNodeB_B5803_S1_X2;10.202.254.213;255.255.255.252
5810-ATN4520018_KUMRU_SARAYTEPE-POC3;GigabitEthernet0/2/0.4029;V1431;eNodeB_V1431_S1_X2;10.26.13.145;255.255.255.252
5810-ATN4520018_KUMRU_SARAYTEPE-POC3;GigabitEthernet0/2/0.4037;V5992;eNodeB_V5992_S1_X2;10.26.13.161;255.255.255.252
5810-ATN4520018_KUMRU_SARAYTEPE-POC3;GigabitEthernet0/2/0.4057;M2542;eNodeB_M2542_S1_X2;10.202.254.109;255.255.255.252
A5579-ATN25200410_ORHANIYE-POC3;Eth-Trunk1.3581;E2456;eNodeB_E2456_S1_X2;10.202.206.149;255.255.255.252
A5579-ATN25200410_ORHANIYE-POC3;Eth-Trunk1.3583;A5579;eNodeB_A5579_S1_X2;10.202.206.145;255.255.255.252
A5579-ATN25200410_ORHANIYE-POC3;Eth-Trunk1.3857;K5955;eNodeB_K5955_S1_X2;10.202.209.29;255.255.255.252
A5579-ATN25200410_ORHANIYE-POC3;Eth-Trunk1.3921;C2311;eNodeB_C2311_S1_X2;10.202.203.237;255.255.255.252
5768-ATN38800006_CAMARDI-POC3;GigabitEthernet0/2/5.3847;B5759;eNodeB_B5759_S1_X2;10.23.159.113;255.255.255.252
5768-ATN38800006_CAMARDI-POC3;GigabitEthernet0/2/5.3851;A5777;eNodeB_A5777_S1_X2;10.23.159.105;255.255.255.252
5768-ATN38800006_CAMARDI-POC3;GigabitEthernet0/2/6.4025;05768;eNodeB_5768_S1_X2;10.23.158.13;255.255.255.252
4057(M14)-PTN3640040_CORUM_DEVLET_HASTANESI-POC3;Eth-Trunk1.3915;M2428;eNodeB_M2428_S1_X2;10.23.135.121;255.255.255.252
4057(M14)-PTN3640040_CORUM_DEVLET_HASTANESI-POC3;Eth-Trunk1.3927;K5621;eNodeB_K5621_S1_X2;10.23.135.97;255.255.255.252
4057(M14)-PTN3640040_CORUM_DEVLET_HASTANESI-POC3;Eth-Trunk1.3941;04067;eNodeB_4067_S1_X2;10.23.135.69;255.255.255.252
4057(M14)-PTN3640040_CORUM_DEVLET_HASTANESI-POC3;Eth-Trunk1.3943;K5265;eNodeB_K5265_S1_X2;10.23.135.65;255.255.255.252
4057(M14)-PTN3640040_CORUM_DEVLET_HASTANESI-POC3;Eth-Trunk1.3999;K4408;eNodeB_K4408_S1_X2;10.23.134.209;255.255.255.252
4057(M14)-PTN3640040_CORUM_DEVLET_HASTANESI-POC3;Eth-Trunk1.4001;B4053;eNodeB_B4053_S1_X2;10.23.134.205;255.255.255.252
4057(M14)-PTN3640040_CORUM_DEVLET_HASTANESI-POC3;GigabitEthernet0/2/0.4003;04057;eNodeB_4057_S1_X2;10.23.134.201;255.255.255.252
4057(M14)-PTN3640040_CORUM_DEVLET_HASTANESI-POC3;GigabitEthernet0/3/2.3713;S1156;eNodeB_S1156_S1_X2;10.26.11.25;255.255.255.252
4057(M14)-PTN3640040_CORUM_DEVLET_HASTANESI-POC3;GigabitEthernet0/3/2.3727;V6548;eNodeB_V6548_S1_X2;10.26.11.53;255.255.255.252
4057(M14)-PTN3640040_CORUM_DEVLET_HASTANESI-POC3;GigabitEthernet0/3/2.3737;V7911;eNodeB_V7911_S1_X2;10.26.11.73;255.255.255.252
4057(M14)-PTN3640040_CORUM_DEVLET_HASTANESI-POC3;GigabitEthernet0/3/2.3797;H7886;eNodeB_H7886_S1_X2;10.26.11.193;255.255.255.252
4057(M14)-PTN3640040_CORUM_DEVLET_HASTANESI-POC3;GigabitEthernet0/3/2.3825;V1649;eNodeB_V1649_S1_X2;10.26.11.249;255.255.255.252
4057(M14)-PTN3640040_CORUM_DEVLET_HASTANESI-POC3;GigabitEthernet0/3/2.3971;D1872;eNodeB_D1872_S1_X2;10.23.135.9;255.255.255.252
4057(M14)-PTN3640040_CORUM_DEVLET_HASTANESI-POC3;GigabitEthernet0/3/2.3989;E6259;eNodeB_E6259_S1_X2;10.23.134.229;255.255.255.252
4057(M14)-PTN3640040_CORUM_DEVLET_HASTANESI-POC3;GigabitEthernet0/4/1.3499;04085;eNodeB_4085_S1_X2;10.23.134.9;255.255.255.252
4057(M14)-PTN3640040_CORUM_DEVLET_HASTANESI-POC3;GigabitEthernet0/4/1.3731;Y3426;eNodeB_Y3426_S1_X2;10.26.11.61;255.255.255.252
4057(M14)-PTN3640040_CORUM_DEVLET_HASTANESI-POC3;GigabitEthernet0/4/1.3779;H7851;eNodeB_H7851_S1_X2;10.26.11.157;255.255.255.252
4057(M14)-PTN3640040_CORUM_DEVLET_HASTANESI-POC3;GigabitEthernet0/4/1.3875;Y6435;eNodeB_Y6435_S1_X2;10.23.135.201;255.255.255.252
4057(M14)-PTN3640040_CORUM_DEVLET_HASTANESI-POC3;GigabitEthernet0/4/1.3987;A4078;eNodeB_A4078_S1_X2;10.23.134.233;255.255.255.252
4057(M14)-PTN3640040_CORUM_DEVLET_HASTANESI-POC3;GigabitEthernet0/4/1.4025;E1874;eNodeB_E1874_S1_X2;10.23.134.157;255.255.255.252
4057(M14)-PTN3640040_CORUM_DEVLET_HASTANESI-POC3;GigabitEthernet0/4/1.4027;K1115;eNodeB_K1115_S1_X2;10.23.134.153;255.255.255.252
4057(M14)-PTN3640040_CORUM_DEVLET_HASTANESI-POC3;GigabitEthernet0/4/1.4043;M8338;eNodeB_M8338_S1_X2;10.23.134.121;255.255.255.252
4057(M14)-PTN3640040_CORUM_DEVLET_HASTANESI-POC3;GigabitEthernet0/4/1.4061;04082;eNodeB_4082_S1_X2;10.23.134.85;255.255.255.252
4057(M14)-PTN3640040_CORUM_DEVLET_HASTANESI-POC3;GigabitEthernet0/4/2.3755;V6432;eNodeB_V6432_S1_X2;10.26.11.109;255.255.255.252
4057(M14)-PTN3640040_CORUM_DEVLET_HASTANESI-POC3;GigabitEthernet0/4/2.3913;M9617;eNodeB_M9617_S1_X2;10.23.135.125;255.255.255.252
B3530-ATN26634305_DURSUNBEY_ORMAN-POC3;GigabitEthernet0/2/0.3787;Y4239;eNodeB_Y4239_S1_X2;10.23.9.233;255.255.255.252
B3530-ATN26634305_DURSUNBEY_ORMAN-POC3;GigabitEthernet0/2/0.3797;K5435;eNodeB_K5435_S1_X2;10.23.9.213;255.255.255.252
B3530-ATN26634305_DURSUNBEY_ORMAN-POC3;GigabitEthernet0/2/0.3895;B3530;eNodeB_B3530_S1_X2;10.23.4.97;255.255.255.252
B3530-ATN26634305_DURSUNBEY_ORMAN-POC3;GigabitEthernet0/2/0.3959;V3128;eNodeB_V3128_S1_X2;10.26.62.149;255.255.255.252
B3530-ATN26634305_DURSUNBEY_ORMAN-POC3;GigabitEthernet0/2/0.4021;V3175;eNodeB_V3175_S1_X2;10.26.62.69;255.255.255.252
B3530-ATN26634305_DURSUNBEY_ORMAN-POC3;GigabitEthernet0/2/0.4045;03492;eNodeB_03492_S1_X2;10.23.7.229;255.255.255.252
B3530-ATN26634305_DURSUNBEY_ORMAN-POC3;GigabitEthernet0/2/0.4077;V4295;eNodeB_V4295_S1_X2;10.26.82.109;255.255.255.252
B3530-ATN26634305_DURSUNBEY_ORMAN-POC3;GigabitEthernet0/2/11.3877;A3483;eNodeB_A3483_S1_X2;10.23.9.53;255.255.255.252
B3530-ATN26634305_DURSUNBEY_ORMAN-POC3;GigabitEthernet0/2/11.4043;A3477;eNodeB_A3477_S1_X2;10.23.7.233;255.255.255.252
A5620-ATN25200411_OREN_ALATEPE-POC3;Eth-Trunk1.3513;C2464;eNodeB_C2464_S1_X2;10.202.207.29;255.255.255.252
A5620-ATN25200411_OREN_ALATEPE-POC3;Eth-Trunk1.3577;M5154;eNodeB_M5154_S1_X2;10.202.206.157;255.255.255.252
A5620-ATN25200411_OREN_ALATEPE-POC3;Eth-Trunk1.3615;V5664;eNodeB_V5664_S1_X2;10.202.211.1;255.255.255.252
A5620-ATN25200411_OREN_ALATEPE-POC3;Eth-Trunk1.3799;A5610;eNodeB_A5610_S1_X2;10.202.204.225;255.255.255.252
A5620-ATN25200411_OREN_ALATEPE-POC3;Eth-Trunk1.3827;Y6348;eNodeB_Y6348_S1_X2;10.202.204.169;255.255.255.252
A5620-ATN25200411_OREN_ALATEPE-POC3;Eth-Trunk1.3879;05596;eNodeB_05596_S1_X2;10.202.204.65;255.255.255.252
A5620-ATN25200411_OREN_ALATEPE-POC3;Eth-Trunk1.3889;05603;eNodeB_5603_S1_X2;10.202.204.45;255.255.255.252
A5620-ATN25200411_OREN_ALATEPE-POC3;Eth-Trunk1.3999;B5546;eNodeB_B5546_S1_X2;10.202.203.81;255.255.255.252
A5767-ATN38800007_BADEMDERE-POC3;GigabitEthernet0/2/5.3885;A5766;eNodeB_A5766_S1_X2;10.23.159.37;255.255.255.252
A5767-ATN38800007_BADEMDERE-POC3;GigabitEthernet0/2/7.3883;A5767;eNodeB_A5767_S1_X2;10.23.159.41;255.255.255.252
Y5639-ATN28600004_KEPEZ_KAVSAK-POC3;GigabitEthernet0/2/2.3743;H7508;eNodeB_H7508_S1_X2;10.26.44.37;255.255.255.252
Y5639-ATN28600004_KEPEZ_KAVSAK-POC3;GigabitEthernet0/2/2.3767;Y5639;eNodeB_Y5639_S1_X2;10.26.44.85;255.255.255.252
Y5639-ATN28600004_KEPEZ_KAVSAK-POC3;GigabitEthernet0/2/2.3817;H7485;eNodeB_H7485_S1_X2;10.26.44.185;255.255.255.252
K4527(M2)-PTN3441261_ORUC_REIS_MAH-POC2;Eth-Trunk2.3497;B4803;eNodeB_B4803_S1_X2;10.23.73.37;255.255.255.252
K4527(M2)-PTN3441261_ORUC_REIS_MAH-POC2;Eth-Trunk2.3501;V5433;eNodeB_V5433_S1_X2;10.26.73.13;255.255.255.252
K4527(M2)-PTN3441261_ORUC_REIS_MAH-POC2;Eth-Trunk2.3511;S2020;eNodeB_S2020_S1_X2;10.29.108.105;255.255.255.252
K4527(M2)-PTN3441261_ORUC_REIS_MAH-POC2;Eth-Trunk2.3513;04819;eNodeB_04819_S1_X2;10.23.72.253;255.255.255.252
K4527(M2)-PTN3441261_ORUC_REIS_MAH-POC2;Eth-Trunk2.3559;A4817;eNodeB_A4817_S1_X2;10.23.72.161;255.255.255.252
K4527(M2)-PTN3441261_ORUC_REIS_MAH-POC2;Eth-Trunk2.3575;V6367;eNodeB_V6367_S1_X2;10.29.66.153;255.255.255.252
K4527(M2)-PTN3441261_ORUC_REIS_MAH-POC2;Eth-Trunk2.3583;M1947;eNodeB_M1947_S1_X2;10.23.72.113;255.255.255.252
K4527(M2)-PTN3441261_ORUC_REIS_MAH-POC2;Eth-Trunk2.3605;V4855;eNodeB_V4855_S1_X2;10.26.73.221;255.255.255.252
K4527(M2)-PTN3441261_ORUC_REIS_MAH-POC2;Eth-Trunk2.3639;A4832;eNodeB_A4832_S1_X2;10.23.72.1;255.255.255.252
K4527(M2)-PTN3441261_ORUC_REIS_MAH-POC2;Eth-Trunk2.3643;Y1029;eNodeB_Y1029_S1_X2;10.23.71.249;255.255.255.252
K4527(M2)-PTN3441261_ORUC_REIS_MAH-POC2;Eth-Trunk2.3729;K5361;eNodeB_K5361_S1_X2;10.23.71.77;255.255.255.252
K4527(M2)-PTN3441261_ORUC_REIS_MAH-POC2;Eth-Trunk2.3755;K7954;eNodeB_K7954_S1_X2;10.23.71.25;255.255.255.252
K4527(M2)-PTN3441261_ORUC_REIS_MAH-POC2;Eth-Trunk2.3775;K5096;eNodeB_K5096_S1_X2;10.23.70.241;255.255.255.252
K4527(M2)-PTN3441261_ORUC_REIS_MAH-POC2;Eth-Trunk2.3795;Y7013;eNodeB_Y7013_S1_X2;10.23.70.201;255.255.255.252
K4527(M2)-PTN3441261_ORUC_REIS_MAH-POC2;Eth-Trunk2.3927;05078;eNodeB_05078_S1_X2;10.23.74.113;255.255.255.252
K4527(M2)-PTN3441261_ORUC_REIS_MAH-POC2;Eth-Trunk2.3941;A5053;eNodeB_A5053_S1_X2;10.23.74.85;255.255.255.252
K4527(M2)-PTN3441261_ORUC_REIS_MAH-POC2;Eth-Trunk2.4055;K5358;eNodeB_K5358_S1_X2;10.23.73.113;255.255.255.252
K4527(M2)-PTN3441261_ORUC_REIS_MAH-POC2;Eth-Trunk2.4067;V5000;eNodeB_V5000_S1_X2;10.29.66.121;255.255.255.252
K4527(M2)-PTN3441261_ORUC_REIS_MAH-POC2;Eth-Trunk2.4081;A4802;eNodeB_A4802_S1_X2;10.23.73.61;255.255.255.252
3996-ATN28634309_INTEPE-POC3;GigabitEthernet0/2/2.3641;B3981;eNodeB_B3981_S1_X2;10.23.1.173;255.255.255.252
3996-ATN28634309_INTEPE-POC3;GigabitEthernet0/2/2.3715;03996;eNodeB_3996_S1_X2;10.23.1.25;255.255.255.252
3996-ATN28634309_INTEPE-POC3;GigabitEthernet0/2/2.3773;V8383;eNodeB_V8383_S1_X2;10.26.44.97;255.255.255.252
3996-ATN28634309_INTEPE-POC3;GigabitEthernet0/2/2.4015;K5709;eNodeB_K5709_S1_X2;10.23.3.113;255.255.255.252
3846-ATN22400159_BUYUKORHAN-POC3;GigabitEthernet0/2/8.3865;K5441;eNodeB_K5441_S1_X2;10.202.162.45;255.255.255.252
3846-ATN22400159_BUYUKORHAN-POC3;GigabitEthernet0/2/9.3881;03846;eNodeB_3846_S1_X2;10.202.162.13;255.255.255.252
3846-ATN22400159_BUYUKORHAN-POC3;GigabitEthernet0/2/9.3945;A3891;eNodeB_A3891_S1_X2;10.202.175.157;255.255.255.252
3846-ATN22400159_BUYUKORHAN-POC3;GigabitEthernet0/2/9.4043;E5776;eNodeB_E5776_S1_X2;10.202.174.217;255.255.255.252
3846-ATN22400159_BUYUKORHAN-POC3;GigabitEthernet0/2/11.3903;B3861;eNodeB_B3861_S1_X2;10.202.175.241;255.255.255.252
3846-ATN22400159_BUYUKORHAN-POC3;GigabitEthernet0/2/12.3713;A3909;eNodeB_A3909_S1_X2;10.202.172.189;255.255.255.252
3846-ATN22400159_BUYUKORHAN-POC3;GigabitEthernet0/2/12.3733;V7070;eNodeB_V7070_S1_X2;10.26.80.173;255.255.255.252
3846-ATN22400159_BUYUKORHAN-POC3;GigabitEthernet0/2/12.4015;A3950;eNodeB_A3950_S1_X2;10.26.27.133;255.255.255.252
E5761-ATN31200159_YENIKENT_SU_DEPOSU-POC3;Eth-Trunk1.3599;Y7296;eNodeB_Y7296_S1_X2;10.202.126.193;255.255.255.252
E5761-ATN31200159_YENIKENT_SU_DEPOSU-POC3;Eth-Trunk1.3893;E5761;eNodeB_E5761_S1_X2;10.202.105.181;255.255.255.252
E5761-ATN31200159_YENIKENT_SU_DEPOSU-POC3;Eth-Trunk2.3603;V4078;eNodeB_V4078_S1_X2;10.29.110.37;255.255.255.252
E5761-ATN31200159_YENIKENT_SU_DEPOSU-POC3;GigabitEthernet0/2/3.3631;Y3348;eNodeB_Y3348_S1_X2;10.202.117.33;255.255.255.252
E5761-ATN31200159_YENIKENT_SU_DEPOSU-POC3;GigabitEthernet0/2/3.3661;Y9710;eNodeB_Y9710_S1_X2;10.202.130.245;255.255.255.252
E5761-ATN31200159_YENIKENT_SU_DEPOSU-POC3;GigabitEthernet0/2/3.3675;Y2008;eNodeB_Y2008_S1_X2;10.202.126.41;255.255.255.252
E5761-ATN31200159_YENIKENT_SU_DEPOSU-POC3;GigabitEthernet0/2/5.3691;Y3358;eNodeB_Y3358_S1_X2;10.202.102.153;255.255.255.252
E5761-ATN31200159_YENIKENT_SU_DEPOSU-POC3;GigabitEthernet0/2/10.3951;A2141;eNodeB_A2141_S1_X2;10.202.100.145;255.255.255.252
K5595-ATN37400159_GOYNUK_TARAKLI_YOLU-POC3;GigabitEthernet0/2/6.3537;K4194;eNodeB_K4194_S1_X2;10.23.133.189;255.255.255.252
K5595-ATN37400159_GOYNUK_TARAKLI_YOLU-POC3;GigabitEthernet0/2/6.3551;M3686;eNodeB_M3686_S1_X2;10.26.42.165;255.255.255.252
K5595-ATN37400159_GOYNUK_TARAKLI_YOLU-POC3;GigabitEthernet0/2/6.3605;M3686;eNodeB_M3686_S1_X2;10.23.133.53;255.255.255.252
K5595-ATN37400159_GOYNUK_TARAKLI_YOLU-POC3;GigabitEthernet0/2/6.3617;K5596;eNodeB_K5596_S1_X2;10.23.133.29;255.255.255.252
K5595-ATN37400159_GOYNUK_TARAKLI_YOLU-POC3;GigabitEthernet0/2/6.3619;K9371;eNodeB_K9371_S1_X2;10.23.133.25;255.255.255.252
K5595-ATN37400159_GOYNUK_TARAKLI_YOLU-POC3;GigabitEthernet0/2/6.3627;K5595;eNodeB_K5595_S1_X2;10.23.133.9;255.255.255.252
K5595-ATN37400159_GOYNUK_TARAKLI_YOLU-POC3;GigabitEthernet0/2/6.3645;K5761;eNodeB_K5761_S1_X2;10.23.132.229;255.255.255.252
H7527-ATN25200413_GOLTURKBUKU_OLIVEHILL-POC3;GigabitEthernet0/1/2.3511;H7527;eNodeB_H7527_S1_X2;10.202.211.209;255.255.255.252
V4425-ATN38800009_NIGDE_YURTLAR_2-POC3;GigabitEthernet0/2/1.3475;S1939;eNodeB_S1939_S1_X2;10.29.81.29;255.255.255.252
V4425-ATN38800009_NIGDE_YURTLAR_2-POC3;GigabitEthernet0/2/1.3529;V7586;eNodeB_V7586_S1_X2;10.29.81.137;255.255.255.252
V4425-ATN38800009_NIGDE_YURTLAR_2-POC3;GigabitEthernet0/2/1.3791;Y7088;eNodeB_Y7088_S1_X2;10.23.159.225;255.255.255.252
V4425-ATN38800009_NIGDE_YURTLAR_2-POC3;GigabitEthernet0/2/1.3793;Y5322;eNodeB_Y5322_S1_X2;10.23.159.221;255.255.255.252
V4425-ATN38800009_NIGDE_YURTLAR_2-POC3;GigabitEthernet0/2/1.3905;V4425;eNodeB_V4425_S1_X2;10.23.158.253;255.255.255.252
V4425-ATN38800009_NIGDE_YURTLAR_2-POC3;GigabitEthernet0/2/9.3989;B5751;eNodeB_B5751_S1_X2;10.23.158.85;255.255.255.252
B3639-ATN26634310_MARMARA_SARAYLAR-POC3;GigabitEthernet0/2/7.3583;B3639;eNodeB_B3639_S1_X2;10.23.6.209;255.255.255.252
B3639-ATN26634310_MARMARA_SARAYLAR-POC3;GigabitEthernet0/2/8.3487;V8545;eNodeB_V8545_S1_X2;10.29.139.129;255.255.255.252
B3639-ATN26634310_MARMARA_SARAYLAR-POC3;GigabitEthernet0/2/8.3503;K1569;eNodeB_K1569_S1_X2;10.23.7.113;255.255.255.252
B3639-ATN26634310_MARMARA_SARAYLAR-POC3;GigabitEthernet0/2/8.3603;V1505;eNodeB_V1505_S1_X2;10.26.62.237;255.255.255.252
B3639-ATN26634310_MARMARA_SARAYLAR-POC3;GigabitEthernet0/2/8.3745;K1567;eNodeB_K1567_S1_X2;10.23.10.61;255.255.255.252
A2899-ATN32200170_CEYHAN_MERKEZ-POC3;GigabitEthernet0/2/1.3517;V6989;eNodeB_V6989_S1_X2;10.26.52.45;255.255.255.252
A2899-ATN32200170_CEYHAN_MERKEZ-POC3;GigabitEthernet0/2/1.3603;E1678;eNodeB_E1678_S1_X2;10.202.225.41;255.255.255.252
A2899-ATN32200170_CEYHAN_MERKEZ-POC3;GigabitEthernet0/2/1.3737;02912;eNodeB_2912_S1_X2;10.202.224.29;255.255.255.252
A2899-ATN32200170_CEYHAN_MERKEZ-POC3;GigabitEthernet0/2/1.3917;B2821;eNodeB_B2821_S1_X2;10.202.227.101;255.255.255.252
A2899-ATN32200170_CEYHAN_MERKEZ-POC3;GigabitEthernet0/2/1.3983;M2167;eNodeB_M2167_S1_X2;10.202.222.49;255.255.255.252
A2899-ATN32200170_CEYHAN_MERKEZ-POC3;GigabitEthernet0/2/1.4067;02855;eNodeB_02855_S1_X2;10.202.221.137;255.255.255.252
A2899-ATN32200170_CEYHAN_MERKEZ-POC3;GigabitEthernet0/2/2.3989;02887;eNodeB_2887_S1_X2;10.202.226.213;255.255.255.252
A2899-ATN32200170_CEYHAN_MERKEZ-POC3;GigabitEthernet0/2/2.4045;A2899;eNodeB_A2899_S1_X2;10.202.221.181;255.255.255.252
A2899-ATN32200170_CEYHAN_MERKEZ-POC3;GigabitEthernet0/2/2.4053;B2848;eNodeB_B2848_S1_X2;10.202.226.85;255.255.255.252
A2899-ATN32200170_CEYHAN_MERKEZ-POC3;GigabitEthernet0/2/3.3905;Y8714;eNodeB_Y8714_S1_X2;10.202.227.125;255.255.255.252
A2899-ATN32200170_CEYHAN_MERKEZ-POC3;GigabitEthernet0/2/3.3969;A2900;eNodeB_A2900_S1_X2;10.202.226.253;255.255.255.252
G2727-ATN25200424_DALAMAN_5-POC3;Eth-Trunk1.3905;Y1186;eNodeB_Y1186_S1_X2;10.202.208.189;255.255.255.252
G2727-ATN25200424_DALAMAN_5-POC3;Eth-Trunk1.3907;M9811;eNodeB_M9811_S1_X2;10.202.208.185;255.255.255.252
G2727-ATN25200424_DALAMAN_5-POC3;Eth-Trunk1.4089;G2727;eNodeB_G2727_S1_X2;10.202.202.157;255.255.255.252
4958-ATN36600171_INEBOLU_PI-POC3;GigabitEthernet0/2/0.3595;A4954;eNodeB_A4954_S1_X2;10.23.137.249;255.255.255.252
4958-ATN36600171_INEBOLU_PI-POC3;GigabitEthernet0/2/0.3675;B4945;eNodeB_B4945_S1_X2;10.23.137.89;255.255.255.252
4958-ATN36600171_INEBOLU_PI-POC3;GigabitEthernet0/2/0.3695;Y7230;eNodeB_Y7230_S1_X2;10.26.43.197;255.255.255.252
4958-ATN36600171_INEBOLU_PI-POC3;GigabitEthernet0/2/0.3709;K8543;eNodeB_K8543_S1_X2;10.23.137.21;255.255.255.252
4958-ATN36600171_INEBOLU_PI-POC3;GigabitEthernet0/2/0.3731;04958;eNodeB_4958_S1_X2;10.23.136.233;255.255.255.252
4958-ATN36600171_INEBOLU_PI-POC3;GigabitEthernet0/2/0.3755;04943;eNodeB_4943_S1_X2;10.23.136.185;255.255.255.252
4958-ATN36600171_INEBOLU_PI-POC3;GigabitEthernet0/2/0.3799;A4943;eNodeB_A4943_S1_X2;10.23.136.97;255.255.255.252
6061(M2)-PTN4841431_YENI_MAHALLE-POC2;Eth-Trunk3.3697;06050;eNodeB_6050_S1_X2;10.23.141.221;255.255.255.252
6061(M2)-PTN4841431_YENI_MAHALLE-POC2;Eth-Trunk3.3721;A6067;eNodeB_A6067_S1_X2;10.23.141.173;255.255.255.252
6061(M2)-PTN4841431_YENI_MAHALLE-POC2;Eth-Trunk3.3763;A3586;eNodeB_A3586_S1_X2;10.23.141.89;255.255.255.252
6061(M2)-PTN4841431_YENI_MAHALLE-POC2;Eth-Trunk3.3767;K2421;eNodeB_K2421_S1_X2;10.23.141.81;255.255.255.252
6061(M2)-PTN4841431_YENI_MAHALLE-POC2;Eth-Trunk3.3773;D4953;eNodeB_D4953_S1_X2;10.23.141.69;255.255.255.252
6061(M2)-PTN4841431_YENI_MAHALLE-POC2;Eth-Trunk3.3775;A6059;eNodeB_A6059_S1_X2;10.23.141.65;255.255.255.252
6061(M2)-PTN4841431_YENI_MAHALLE-POC2;Eth-Trunk3.3813;M6387;eNodeB_M6387_S1_X2;10.23.140.245;255.255.255.252
6061(M2)-PTN4841431_YENI_MAHALLE-POC2;Eth-Trunk3.3819;06063;eNodeB_6063_S1_X2;10.23.140.233;255.255.255.252
6061(M2)-PTN4841431_YENI_MAHALLE-POC2;Eth-Trunk4.3719;Y5253;eNodeB_Y5253_S1_X2;10.23.141.177;255.255.255.252
6061(M2)-PTN4841431_YENI_MAHALLE-POC2;Eth-Trunk4.3787;V3114;eNodeB_V3114_S1_X2;10.23.141.41;255.255.255.252
6061(M2)-PTN4841431_YENI_MAHALLE-POC2;Eth-Trunk4.3837;M7535;eNodeB_M7535_S1_X2;10.23.140.197;255.255.255.252
6061(M2)-PTN4841431_YENI_MAHALLE-POC2;Eth-Trunk4.3875;A6062;eNodeB_A6062_S1_X2;10.23.140.121;255.255.255.252
6061(M2)-PTN4841431_YENI_MAHALLE-POC2;Eth-Trunk5.3777;A6043;eNodeB_A6043_S1_X2;10.23.141.61;255.255.255.252
6061(M2)-PTN4841431_YENI_MAHALLE-POC2;Eth-Trunk5.3817;K3228;eNodeB_K3228_S1_X2;10.23.140.237;255.255.255.252
6061(M2)-PTN4841431_YENI_MAHALLE-POC2;GigabitEthernet0/8/4.3927;D1823;eNodeB_D1823_S1_X2;10.23.140.17;255.255.255.252
6061(M2)-PTN4841431_YENI_MAHALLE-POC2;GigabitEthernet0/8/6.3931;06061;eNodeB_6061_S1_X2;10.23.140.9;255.255.255.252
K1015-ATN32400172_SILIFKE_ATAYURT-POC3;GigabitEthernet0/2/1.3513;V2700;eNodeB_V2700_S1_X2;10.26.76.37;255.255.255.252
K1015-ATN32400172_SILIFKE_ATAYURT-POC3;GigabitEthernet0/2/1.3595;V4228;eNodeB_V4228_S1_X2;10.26.76.201;255.255.255.252
K1015-ATN32400172_SILIFKE_ATAYURT-POC3;GigabitEthernet0/2/1.3699;M1208;eNodeB_M1208_S1_X2;10.202.238.121;255.255.255.252
K1015-ATN32400172_SILIFKE_ATAYURT-POC3;GigabitEthernet0/2/1.3707;Y3936;eNodeB_Y3936_S1_X2;10.202.243.25;255.255.255.252
K1015-ATN32400172_SILIFKE_ATAYURT-POC3;GigabitEthernet0/2/1.3777;Y6497;eNodeB_Y6497_S1_X2;10.202.242.141;255.255.255.252
K1015-ATN32400172_SILIFKE_ATAYURT-POC3;GigabitEthernet0/2/1.3881;H7041;eNodeB_H7041_S1_X2;10.202.237.13;255.255.255.252
K1015-ATN32400172_SILIFKE_ATAYURT-POC3;GigabitEthernet0/2/1.4029;B4890;eNodeB_B4890_S1_X2;10.29.105.193;255.255.255.252
K1015-ATN32400172_SILIFKE_ATAYURT-POC3;GigabitEthernet0/2/4.3747;K1015;eNodeB_K1015_S1_X2;10.202.238.25;255.255.255.252
K1015-ATN32400172_SILIFKE_ATAYURT-POC3;GigabitEthernet0/2/4.3985;S2345;eNodeB_S2345_S1_X2;10.29.209.213;255.255.255.252
B5824-ATN4640011_RIZE_PORTAKALLIK-POC3;GigabitEthernet0/1/3.3833;B5824;eNodeB_B5824_S1_X2;10.29.177.125;255.255.255.252
Y2880-ATN36600172_ABANA-POC3;GigabitEthernet0/2/6.3593;A4959;eNodeB_A4959_S1_X2;10.23.137.253;255.255.255.252
Y2880-ATN36600172_ABANA-POC3;GigabitEthernet0/2/6.3601;B4952;eNodeB_B4952_S1_X2;10.23.137.237;255.255.255.252
